id,recording,site,year,month,day,hour,min,species,songtype,x1,x2,y1,y2,validated,uri,score,site_id
84993158,20200629_213000.flac,Yat1,2020,6,29,21,30,sp50,Common Song,46.032,47.034666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993158.png,0.15216860640881827,5671
84993159,20200327_200000.flac,Yat1,2020,3,27,20,0,sp50,Common Song,54.565333333333335,55.568,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993159.png,0.19402215615129512,5671
84993160,20200421_203000.flac,Yat1,2020,4,21,20,30,sp50,Common Song,21.189333333333334,22.192,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993160.png,0.21142364216578466,5671
84993161,20200629_220000.flac,Yat1,2020,6,29,22,0,sp50,Common Song,57.86666666666667,58.86933333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993161.png,0.15346384377165145,5671
84993162,20200327_203000.flac,Yat1,2020,3,27,20,30,sp50,Common Song,58.08533333333333,59.088,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993162.png,0.21783489312552748,5671
84993163,20200715_203000.flac,Yat1,2020,7,15,20,30,sp50,Common Song,41.008,42.010666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993163.png,0.19632798235666202,5671
84993164,20200421_210000.flac,Yat1,2020,4,21,21,0,sp50,Common Song,20.453333333333333,21.456,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993164.png,0.20129988514581243,5671
84993165,20200625_033000.flac,Yat1,2020,6,25,3,30,sp50,Common Song,30.490666666666666,31.493333333333332,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993165.png,0.17946602216062532,5671
84993166,20200327_210000.flac,Yat1,2020,3,27,21,0,sp50,Common Song,39.088,40.090666666666664,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993166.png,0.20158906593755258,5671
84993167,20200629_230000.flac,Yat1,2020,6,29,23,0,sp50,Common Song,29.962666666666667,30.965333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993167.png,0.19870985044298622,5671
84993168,20200715_210000.flac,Yat1,2020,7,15,21,0,sp50,Common Song,49.797333333333334,50.8,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993168.png,0.1521234500143341,5671
84993169,20200421_213000.flac,Yat1,2020,4,21,21,30,sp50,Common Song,48.88,49.882666666666665,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993169.png,0.17226837009681284,5671
84993170,20200715_213000.flac,Yat1,2020,7,15,21,30,sp50,Common Song,28.16,29.162666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993170.png,0.1643132932642713,5671
84993171,20200327_213000.flac,Yat1,2020,3,27,21,30,sp50,Common Song,28.917333333333332,29.92,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993171.png,0.17598309524904782,5671
84993172,20200629_233000.flac,Yat1,2020,6,29,23,30,sp50,Common Song,20.357333333333333,21.36,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993172.png,0.17365264877385594,5671
84993173,20200729_173000.flac,Yat1,2020,7,29,17,30,sp50,Common Song,23.898666666666667,24.901333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993173.png,0.1852537941905857,5671
84993174,20200421_220000.flac,Yat1,2020,4,21,22,0,sp50,Common Song,31.11466666666667,32.117333333333335,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993174.png,0.1813023648813769,5671
84993175,20200327_220000.flac,Yat1,2020,3,27,22,0,sp50,Common Song,13.690666666666667,14.693333333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993175.png,0.1935958811361069,5671
84993176,20200715_220000.flac,Yat1,2020,7,15,22,0,sp50,Common Song,46.976,47.97866666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993176.png,0.17213593007930833,5671
84993177,20200824_013000.flac,Yat1,2020,8,24,1,30,sp50,Common Song,53.80266666666667,54.80533333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993177.png,0.16004118321964309,5671
84993178,20200421_223000.flac,Yat1,2020,4,21,22,30,sp50,Common Song,4.256,5.258666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993178.png,0.19034013974057157,5671
84993179,20200403_030000.flac,Yat1,2020,4,3,3,0,sp50,Common Song,47.925333333333334,48.928,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993179.png,0.15185528373369828,5671
84993180,20200301_183000.flac,Yat1,2020,3,1,18,30,sp50,Common Song,58.842666666666666,59.845333333333336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993180.png,0.17580922828673162,5671
84993181,20200327_223000.flac,Yat1,2020,3,27,22,30,sp50,Common Song,25.392,26.394666666666666,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993181.png,0.1592867914989857,5671
84993182,20200421_230000.flac,Yat1,2020,4,21,23,0,sp50,Common Song,8.885333333333334,9.888,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993182.png,0.19422439482288623,5671
84993183,20200301_190000.flac,Yat1,2020,3,1,19,0,sp50,Common Song,22.869333333333334,23.872,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993183.png,0.18066179651442213,5671
84993184,20200327_230000.flac,Yat1,2020,3,27,23,0,sp50,Common Song,34.037333333333336,35.04,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993184.png,0.1693307627047636,5671
84993185,20200421_233000.flac,Yat1,2020,4,21,23,30,sp50,Common Song,20.261333333333333,21.264,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993185.png,0.17467769311826498,5671
84993186,20200811_090000.flac,Yat1,2020,8,11,9,0,sp50,Common Song,15.450666666666667,16.453333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993186.png,0.16667274594140424,5671
84993187,20200301_193000.flac,Yat1,2020,3,1,19,30,sp50,Common Song,39.141333333333336,40.144,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993187.png,0.1746759791827827,5671
84993188,20200709_073000.flac,Yat1,2020,7,9,7,30,sp50,Common Song,57.16266666666667,58.165333333333336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993188.png,0.19925518874012133,5671
84993189,20200327_233000.flac,Yat1,2020,3,27,23,30,sp50,Common Song,14.042666666666667,15.045333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993189.png,0.1934188426243597,5671
84993190,20200422_000000.flac,Yat1,2020,4,22,0,0,sp50,Common Song,50.282666666666664,51.285333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993190.png,0.20205947906509084,5671
84993191,20200301_200000.flac,Yat1,2020,3,1,20,0,sp50,Common Song,5.397333333333333,6.4,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993191.png,0.22368032082934672,5671
84993192,20200321_190000.flac,Yat1,2020,3,21,19,0,sp50,Common Song,54.101333333333336,55.104,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993192.png,0.15604321742598845,5671
84993193,20200422_003000.flac,Yat1,2020,4,22,0,30,sp50,Common Song,36.928,37.93066666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993193.png,0.18730238090783805,5671
84993194,20200709_193000.flac,Yat1,2020,7,9,19,30,sp50,Common Song,51.184,52.18666666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993194.png,0.15474484388327742,5671
84993195,20200805_013000.flac,Yat1,2020,8,5,1,30,sp50,Common Song,27.744,28.746666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993195.png,0.15140067583895014,5671
84993196,20200301_123000.flac,Yat1,2020,3,1,12,30,sp50,Common Song,43.40266666666667,44.40533333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993196.png,0.15118237109887694,5671
84993197,20200328_000000.flac,Yat1,2020,3,28,0,0,sp50,Common Song,32.336,33.33866666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993197.png,0.1699537494052648,5671
84993198,20200716_010000.flac,Yat1,2020,7,16,1,0,sp50,Common Song,18.752,19.754666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993198.png,0.15800125700568537,5671
84993199,20200422_010000.flac,Yat1,2020,4,22,1,0,sp50,Common Song,28.64,29.642666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993199.png,0.19036841354291445,5671
84993200,20200415_183000.flac,Yat1,2020,4,15,18,30,sp50,Common Song,56.192,57.19466666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993200.png,0.16274710775129608,5671
84993201,20200709_200000.flac,Yat1,2020,7,9,20,0,sp50,Common Song,26.512,27.514666666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993201.png,0.18249246914094577,5671
84993202,20200328_003000.flac,Yat1,2020,3,28,0,30,sp50,Common Song,53.285333333333334,54.288,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993202.png,0.16038301222631446,5671
84993203,20200709_203000.flac,Yat1,2020,7,9,20,30,sp50,Common Song,2.1706666666666665,3.1733333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993203.png,0.15607707226642703,5671
84993204,20200422_020000.flac,Yat1,2020,4,22,2,0,sp50,Common Song,56.38933333333333,57.392,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993204.png,0.15406483986904662,5671
84993205,20200415_193000.flac,Yat1,2020,4,15,19,30,sp50,Common Song,37.53066666666667,38.53333333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993205.png,0.2183648830004355,5671
84993206,20201012_203000.flac,Yat1,2020,10,12,20,30,sp50,Common Song,52.68266666666667,53.68533333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993206.png,0.20610885747452945,5671
84993207,20200716_023000.flac,Yat1,2020,7,16,2,30,sp50,Common Song,15.717333333333332,16.72,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993207.png,0.16522281330534358,5671
84993208,20200409_120000.flac,Yat1,2020,4,9,12,0,sp50,Common Song,6.469333333333333,7.472,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993208.png,0.16558351354648482,5671
84993209,20200614_180000.flac,Yat1,2020,6,14,18,0,sp50,Common Song,40.778666666666666,41.781333333333336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993209.png,0.19448687605449264,5671
84993210,20200415_200000.flac,Yat1,2020,4,15,20,0,sp50,Common Song,29.568,30.570666666666668,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993210.png,0.24885701510172664,5671
84993211,20200328_013000.flac,Yat1,2020,3,28,1,30,sp50,Common Song,51.68,52.68266666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993211.png,0.1765529048866555,5671
84993212,20200422_023000.flac,Yat1,2020,4,22,2,30,sp50,Common Song,41.76533333333333,42.768,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993212.png,0.1991765544717962,5671
84993213,20200709_213000.flac,Yat1,2020,7,9,21,30,sp50,Common Song,20.368,21.370666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993213.png,0.1636895227584661,5671
84993214,20201012_213000.flac,Yat1,2020,10,12,21,30,sp50,Common Song,37.55733333333333,38.56,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993214.png,0.18476181026948438,5671
84993215,20200415_203000.flac,Yat1,2020,4,15,20,30,sp50,Common Song,26.234666666666666,27.237333333333332,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993215.png,0.1904152014136079,5671
84993216,20200328_020000.flac,Yat1,2020,3,28,2,0,sp50,Common Song,39.205333333333336,40.208,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993216.png,0.20238175627179644,5671
84993217,20200709_220000.flac,Yat1,2020,7,9,22,0,sp50,Common Song,54.56,55.562666666666665,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993217.png,0.18412694428179657,5671
84993218,20200321_220000.flac,Yat1,2020,3,21,22,0,sp50,Common Song,31.744,32.74666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993218.png,0.16032450148233557,5671
84993219,20201012_220000.flac,Yat1,2020,10,12,22,0,sp50,Common Song,1.264,2.2666666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993219.png,0.22057996691698317,5671
84993220,20200614_190000.flac,Yat1,2020,6,14,19,0,sp50,Common Song,35.733333333333334,36.736,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993220.png,0.17547703085035618,5671
84993221,20200817_193000.flac,Yat1,2020,8,17,19,30,sp50,Common Song,19.408,20.410666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993221.png,0.15803135928300951,5671
84993222,20200328_023000.flac,Yat1,2020,3,28,2,30,sp50,Common Song,25.477333333333334,26.48,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993222.png,0.16154932736924799,5671
84993223,20200415_210000.flac,Yat1,2020,4,15,21,0,sp50,Common Song,41.776,42.778666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993223.png,0.18371132787861466,5671
84993224,20200709_223000.flac,Yat1,2020,7,9,22,30,sp50,Common Song,57.472,58.474666666666664,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993224.png,0.15892724791267,5671
84993225,20201012_223000.flac,Yat1,2020,10,12,22,30,sp50,Common Song,42.304,43.306666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993225.png,0.1688298560520616,5671
84993226,20200614_193000.flac,Yat1,2020,6,14,19,30,sp50,Common Song,56.44266666666667,57.44533333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993226.png,0.2058532664963902,5671
84993227,20200321_223000.flac,Yat1,2020,3,21,22,30,sp50,Common Song,55.94133333333333,56.944,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993227.png,0.17911405313327194,5671
84993228,20200817_200000.flac,Yat1,2020,8,17,20,0,sp50,Common Song,24.106666666666666,25.109333333333332,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993228.png,0.15378114283210345,5671
84993229,20200415_213000.flac,Yat1,2020,4,15,21,30,sp50,Common Song,25.605333333333334,26.608,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993229.png,0.15580594241654971,5671
84993230,20200328_030000.flac,Yat1,2020,3,28,3,0,sp50,Common Song,12.144,13.146666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993230.png,0.20674038197143493,5671
84993231,20200302_000000.flac,Yat1,2020,3,2,0,0,sp50,Common Song,4.9013333333333335,5.904,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993231.png,0.16227790312875248,5671
84993232,20201006_190000.flac,Yat1,2020,10,6,19,0,sp50,Common Song,8.405333333333333,9.408,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993232.png,0.3039626180569294,5671
84993233,20201012_230000.flac,Yat1,2020,10,12,23,0,sp50,Common Song,44.309333333333335,45.312,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993233.png,0.15327843158473192,5671
84993234,20200723_173000.flac,Yat1,2020,7,23,17,30,sp50,Common Song,3.472,4.474666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993234.png,0.16130387236397883,5671
84993235,20200409_140000.flac,Yat1,2020,4,9,14,0,sp50,Common Song,14.282666666666668,15.285333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993235.png,0.19455540305731123,5671
84993236,20200415_220000.flac,Yat1,2020,4,15,22,0,sp50,Common Song,3.408,4.410666666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993236.png,0.2756579755155526,5671
84993237,20200328_033000.flac,Yat1,2020,3,28,3,30,sp50,Common Song,15.952,16.954666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993237.png,0.15101054582456236,5671
84993238,20201006_193000.flac,Yat1,2020,10,6,19,30,sp50,Common Song,47.67466666666667,48.67733333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993238.png,0.319782701892331,5671
84993239,20200723_180000.flac,Yat1,2020,7,23,18,0,sp50,Common Song,0.7733333333333333,1.776,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993239.png,0.1679360957029362,5671
84993240,20200614_203000.flac,Yat1,2020,6,14,20,30,sp50,Common Song,15.018666666666666,16.021333333333335,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993240.png,0.16285037544716752,5671
84993241,20200321_233000.flac,Yat1,2020,3,21,23,30,sp50,Common Song,44.458666666666666,45.461333333333336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993241.png,0.17045517963604645,5671
84993242,20200817_210000.flac,Yat1,2020,8,17,21,0,sp50,Common Song,21.28,22.282666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993242.png,0.16699905374773535,5671
84993243,20201012_233000.flac,Yat1,2020,10,12,23,30,sp50,Common Song,5.413333333333333,6.416,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993243.png,0.24502653591833948,5671
84993244,20200415_223000.flac,Yat1,2020,4,15,22,30,sp50,Common Song,23.797333333333334,24.8,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993244.png,0.19305440264908574,5671
84993245,20201006_200000.flac,Yat1,2020,10,6,20,0,sp50,Common Song,30.746666666666666,31.749333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993245.png,0.1577265589744299,5671
84993246,20200302_010000.flac,Yat1,2020,3,2,1,0,sp50,Common Song,34.218666666666664,35.221333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993246.png,0.16106571999434283,5671
84993247,20200308_193000.flac,Yat1,2020,3,8,19,30,sp50,Common Song,20.074666666666666,21.077333333333332,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993247.png,0.20573309611807197,5671
84993248,20200723_183000.flac,Yat1,2020,7,23,18,30,sp50,Common Song,0.8906666666666667,1.8933333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993248.png,0.1646331542770824,5671
84993249,20201013_000000.flac,Yat1,2020,10,13,0,0,sp50,Common Song,20.970666666666666,21.973333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993249.png,0.16872530226376137,5671
84993250,20200415_230000.flac,Yat1,2020,4,15,23,0,sp50,Common Song,36.25066666666667,37.25333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993250.png,0.22398078282058428,5671
84993251,20201006_203000.flac,Yat1,2020,10,6,20,30,sp50,Common Song,58.245333333333335,59.248,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993251.png,0.29259466169399956,5671
84993252,20200723_190000.flac,Yat1,2020,7,23,19,0,sp50,Common Song,0.6293333333333333,1.632,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993252.png,0.21453808809693897,5671
84993253,20200302_013000.flac,Yat1,2020,3,2,1,30,sp50,Common Song,20.469333333333335,21.472,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993253.png,0.1923994387339807,5671
84993254,20200322_000000.flac,Yat1,2020,3,22,0,0,sp50,Common Song,28.517333333333333,29.52,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993254.png,0.1542537607446993,5671
84993255,20201013_003000.flac,Yat1,2020,10,13,0,30,sp50,Common Song,58.64,59.64266666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993255.png,0.20385446872769894,5671
84993256,20200630_090000.flac,Yat1,2020,6,30,9,0,sp50,Common Song,23.466666666666665,24.469333333333335,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993256.png,0.1977252519077337,5671
84993257,20200811_160000.flac,Yat1,2020,8,11,16,0,sp50,Common Song,44.138666666666666,45.141333333333336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993257.png,0.15617384242124246,5671
84993258,20201006_210000.flac,Yat1,2020,10,6,21,0,sp50,Common Song,40.384,41.38666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993258.png,0.2732501812317322,5671
84993259,20200415_233000.flac,Yat1,2020,4,15,23,30,sp50,Common Song,3.082666666666667,4.085333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993259.png,0.1850681080066219,5671
84993260,20200716_063000.flac,Yat1,2020,7,16,6,30,sp50,Common Song,36.026666666666664,37.029333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993260.png,0.15292656235054672,5671
84993261,20200322_003000.flac,Yat1,2020,3,22,0,30,sp50,Common Song,41.962666666666664,42.965333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993261.png,0.17156737794944402,5671
84993262,20200614_223000.flac,Yat1,2020,6,14,22,30,sp50,Common Song,57.21066666666667,58.21333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993262.png,0.24844403600624063,5671
84993263,20201006_213000.flac,Yat1,2020,10,6,21,30,sp50,Common Song,0.49066666666666664,1.4933333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993263.png,0.1678536102138643,5671
84993264,20200416_000000.flac,Yat1,2020,4,16,0,0,sp50,Common Song,23.104,24.106666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993264.png,0.15771476624462535,5671
84993265,20201013_013000.flac,Yat1,2020,10,13,1,30,sp50,Common Song,45.53066666666667,46.53333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993265.png,0.22775463449603991,5671
84993266,20200620_203000.flac,Yat1,2020,6,20,20,30,sp50,Common Song,55.088,56.090666666666664,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993266.png,0.16715486700912913,5671
84993267,20201006_220000.flac,Yat1,2020,10,6,22,0,sp50,Common Song,54.98133333333333,55.984,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993267.png,0.24993197919047225,5671
84993268,20200710_023000.flac,Yat1,2020,7,10,2,30,sp50,Common Song,31.349333333333334,32.352,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993268.png,0.17498983996617867,5671
84993269,20200322_013000.flac,Yat1,2020,3,22,1,30,sp50,Common Song,49.733333333333334,50.736,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993269.png,0.15124236721165,5671
84993270,20200614_233000.flac,Yat1,2020,6,14,23,30,sp50,Common Song,22.677333333333333,23.68,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993270.png,0.19094039381524103,5671
84993271,20201006_223000.flac,Yat1,2020,10,6,22,30,sp50,Common Song,41.872,42.87466666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993271.png,0.23118319393613931,5671
84993272,20200315_203000.flac,Yat1,2020,3,15,20,30,sp50,Common Song,29.381333333333334,30.384,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993272.png,0.22541635031050639,5671
84993273,20200615_000000.flac,Yat1,2020,6,15,0,0,sp50,Common Song,14.448,15.450666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993273.png,0.2007817290748547,5671
84993274,20200716_083000.flac,Yat1,2020,7,16,8,30,sp50,Common Song,44.592,45.59466666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993274.png,0.15542972425695703,5671
84993275,20201006_230000.flac,Yat1,2020,10,6,23,0,sp50,Common Song,3.04,4.042666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993275.png,0.2770123776089109,5671
84993276,20200315_210000.flac,Yat1,2020,3,15,21,0,sp50,Common Song,14.090666666666667,15.093333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993276.png,0.24715593775507447,5671
84993277,20200615_003000.flac,Yat1,2020,6,15,0,30,sp50,Common Song,21.386666666666667,22.389333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993277.png,0.20100747460215285,5671
84993278,20201006_233000.flac,Yat1,2020,10,6,23,30,sp50,Common Song,43.888,44.89066666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993278.png,0.2117267966278596,5671
84993279,20200818_010000.flac,Yat1,2020,8,18,1,0,sp50,Common Song,16.490666666666666,17.493333333333332,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993279.png,0.15320097850990455,5671
84993280,20200315_213000.flac,Yat1,2020,3,15,21,30,sp50,Common Song,56.144,57.14666666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993280.png,0.20877714108370565,5671
84993281,20200805_100000.flac,Yat1,2020,8,5,10,0,sp50,Common Song,45.333333333333336,46.336,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993281.png,0.1903863052689952,5671
84993282,20200416_020000.flac,Yat1,2020,4,16,2,0,sp50,Common Song,27.27466666666667,28.277333333333335,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993282.png,0.15599769409456532,5671
84993283,20201007_000000.flac,Yat1,2020,10,7,0,0,sp50,Common Song,51.67466666666667,52.67733333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84993283.png,0.23121100955462967,5671
